Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Qtrly Revenue Growth,Gross Profit,EBITDA,Net Income Avl to Common,Diluted EPS,Qtrly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior month)
2008-10-29 01:19:19,1225223359.0,mos,28.058908,46.2,76.40765400000002,17.55,13320000000.0,11070000000.0,4.52,2.39,0.27,0.97,1.54,0.91,2.566,24.42,32.35,21.97,48.49,12130000000.0,27.362,115.8,3160000000.0,4320000000.0,2960000000.0,6.638,287.8,2190000000.0,4.929,1490000000.0,0.194,2.34,17.26,2670000000.0,1310000000.0,1.4,58.1316,108.082,12381700.0,444250000.0,157340000.0,64.4,29.1,2580000.0,0.3,0.6,3080000.0
2008-11-02 19:26:30,1225634190.0,mos,32.861851,20.95,79.48593100000002,10.53,17510000000.0,16809999999.999998,5.94,3.14,0.4,1.38,2.19,1.39,3.895,24.42,32.35,21.97,48.49,12130000000.0,27.362,115.8,3160000000.0,4320000000.0,2960000000.0,6.64,287.8,2190000000.0,4.929,1490000000.0,0.194,2.34,17.26,2670000000.0,1310000000.0,1.95,54.45,106.48,12762900.0,444250000.0,157340000.0,64.4,29.1,2840000.0,0.1,0.6,2580000.0
2008-12-17 17:00:04,1229513404.0,mos,31.035641,55.43,74.691978,24.23,16469999999.999998,15280000000.0,5.59,4.04,1.32,1.32,2.08,1.26,3.54,24.42,32.35,21.97,48.49,12130000000.0,27.362,115.8,3160000000.0,4320000000.0,2960000000.0,6.64,287.8,2190000000.0,4.929,1490000000.0,0.194,2.34,17.26,2670000000.0,1310000000.0,2.15,31.54,85.07,13595300.0,444250000.0,157240000.0,64.41,29.6,4880000.0,0.4,1.1,4860000.0
2009-02-16 19:53:46,1234794226.0,mos,35.85371400000001,45.12,68.487633,35.67,19060000000.0,17660000000.0,5.43,5.86,2.06,1.48,2.44,1.36,3.959,27.26,31.42,22.98,54.1,12940000000.0,29.157,36.9,3160000000.0,4460000000.0,3530000000.0,7.9,143.6,2810000000.0,6.327,1410000000.0,N/A,3.451,17.672001,2510000000.0,1180000000.0,2.03,37.39,55.81,8285390.0,444380000.0,443080000.0,64.39,29.2,6770000.0,1.0,1.5,6490000.0
2009-05-29 19:50:16,1243606816.0,mos,45.788628,-13.02,77.120811,20.57,24080000000.0,23380000000.0,7.89,9.64,1.2,2.01,3.15,1.92,6.05,25.19,28.46,19.35,45.05,12170000000.0,27.405,-35.9,3160000000.0,3860000000.0,3070000000.0,6.87,-88.7,2530000000.0,5.691,1390000000.0,N/A,4.248,17.495001,1970000000.0,698540000.0,1.18,46.2,39.35,8368440.0,444410000.0,438770000.0,64.39,26.6,5140000.0,0.9,1.2,5950000.0
2011-08-19 09:43:51,1313727231.0,mos,54.560799,-4.61,98.151482,28.91,28620000000.0,25540000000.0,11.4,N/A,N/A,2.88,2.46,2.57,8.13,25.3,26.8,11.68,24.63,9940000000.0,22.28,53.8,3120000000.0,3140000000.0,2510000000.0,5.62,63.9,3910000000.0,8.75,832900000.0,7.14,3.47,26.07,2430000000.0,1190000000.0,1.35,67.37,73.09,9041700.0,446580000.0,446110000.0,64.16,28.9,6440000.0,0.9,4.0,4780000.0
2011-10-19 11:36:30,1319004390.0,mos,46.275394,3.18,106.095528,22.96,24780000000.0,21570000000.0,9.07,N/A,N/A,2.29,2.03,1.99,6.2,25.32,27.53,12.75,25.74,10830000000.0,24.27,40.9,3120000000.0,3480000000.0,2740000000.0,6.12,76.7,4040000000.0,9.04,825100000.0,6.74,3.79,27.36,2420000000.0,1070000000.0000001,1.27,61.9,67.29,8078010.0,446640000.0,446150000.0,64.16,28.9,6630000.0,0.7,4.1,6460000.0
2012-01-12 02:31:59,1326315719.0,mos,47.302746,10.79,114.154808,16.08,23410000000.0,21260000000.0,10.5,N/A,N/A,2.09,2.06,1.9,5.86,20.95,27.94,13.01,21.67,11170000000.0,25.07,12.7,3120000000.0,3630000000.0,2340000000.0,5.24,-39.2,3630000000.0,8.53,1550000000.0,13.7,3.03,26.56,2410000000.0,464380000.0,0.88,51.13,60.04,5602520.0,425410000.0,424910000.0,6.66,83.4,4960000.0,0.8,3.1,4910000.0
2012-06-14 21:26:00,1339689360.0,mos,41.371761,23.69,118.160896,24.98,20250000000.0,18100000000.0,10.14,N/A,N/A,1.81,1.71,1.62,5.63,18.59,24.16,10.99,18.12,11150000000.0,25.31,-1.1,3120000000.0,3210000000.0,2069999999.9999998,4.7,-49.6,3200000000.0,7.53,1090000000.0,9.24,3.67,27.76,2450000000.0,405550000.0,1.63,49.03,52.76,4330840.0,425460000.0,424940000.0,0.17,78.8,8780000.0,2.5,3.2,7710000.0
2013-04-22 02:34:15,1366578255.0,mos,51.36199600000001,-14.27,141.332169,22.74,24490000000.0,22240000000.0,12.86,N/A,N/A,2.42,1.86,2.2,7.51,18.91,23.23,8.82,15.32,10100000000.0,23.74,2.3,3080000000.0,2960000000.0,1910000000.0,4.47,26.1,3320000000.0,7.8,1070000000.0000001,8.16,4.13,30.83,2260000000.0,72470000.0,1.57,59.57,57.07,3007080.0,425750000.0,296530000.0,0.14,84.7,5960000.0,1.8,1.9,7010000.0
2013-05-16 21:47:49,1368721069.0,mos,54.046852,-18.08,149.63089,16.03,26020000000.0,24690000000.0,13.67,N/A,N/A,2.59,1.99,2.44,8.34,18.91,23.23,8.82,15.32,10100000000.0,23.74,2.3,3080000000.0,2960000000.0,1910000000.0,4.47,26.1,3320000000.0,7.8,1070000000.0000001,8.16,4.13,30.83,2260000000.0,72470000.0,1.59,60.03,58.0,3055730.0,425750000.0,296530000.0,0.14,84.7,6060000.0,2.3,2.0,6120000.0
2011-11-01 11:07:59,1320125879.0,mpc,15.091525,56.64,106.857529,18.34,12800000000.0,14450000000.0,6.95,5.45,0.13,0.19,1.42,0.22,3.85,2.75,4.29,N/A,N/A,66819999999.99999,187.69,34.5,N/A,3750000000.0,1840000000.0,5.17,98.0,1620000000.0,4.55,3270000000.0,36.47,1.23,25.22,2870000000.0,N/A,N/A,33.24,36.46,3867120.0,356500000.0,355740000.0,N/A,N/A,4920000.0,1.3,N/A,4630000.0
2011-12-21 22:53:02,1324488182.0,mpc,13.786815,95.6,109.447952,18.62,11650000000.0,11820000000.0,4.33,5.99,0.13,0.16,1.14,0.17,2.35,3.76,5.81,11.01,29.07,71570000000.0,200.47,32.6,N/A,5040000000.0,2690000000.0,7.54,309.0,2960000000.0,8.29,3300000000.0,32.83,1.36,28.15,4600000000.0,3380000000.0,N/A,34.65,35.96,3969330.0,356520000.0,355740000.0,N/A,N/A,4990000.0,1.2,N/A,4670000.0
2011-12-29 08:17:38,1325126858.0,mpc,14.044235,88.47,111.166748,13.49,11820000000.0,12160000000.0,4.39,6.1,0.13,0.17,1.18,0.17,2.41,3.76,5.81,11.01,29.07,71570000000.0,200.47,32.6,N/A,5040000000.0,2690000000.0,7.54,309.0,2960000000.0,8.29,3300000000.0,32.83,1.36,28.15,4600000000.0,3380000000.0,N/A,33.84,35.85,3767140.0,356520000.0,355740000.0,N/A,N/A,4990000.0,1.2,N/A,4670000.0
2012-01-28 06:10:10,1327711210.0,mpc,15.837742,87.8,116.190956,16.51,13380000000.0,13720000000.0,4.98,7.42,0.18,0.19,1.33,0.19,2.72,3.76,5.81,11.01,29.07,71570000000.0,200.47,32.6,N/A,5040000000.0,2690000000.0,7.54,309.0,2960000000.0,8.29,3300000000.0,32.83,1.36,28.15,4600000000.0,3380000000.0,N/A,34.01,35.31,3608280.0,356520000.0,336920000.0,0.0,79.6,4490000.0,1.5,N/A,4410000.0
2012-01-28 15:18:37,1327744117.0,mpc,15.837742,87.8,116.190956,16.51,13380000000.0,13720000000.0,4.98,7.42,0.18,0.19,1.33,0.19,2.72,3.76,5.81,11.01,29.07,71570000000.0,200.47,32.6,N/A,5040000000.0,2690000000.0,7.54,309.0,2960000000.0,8.29,3300000000.0,32.83,1.36,28.15,4600000000.0,3380000000.0,N/A,34.01,35.31,3608280.0,356520000.0,336920000.0,0.0,79.6,4490000.0,1.5,N/A,4410000.0
2012-07-27 04:31:55,1343343715.0,mpc,20.100834,56.33,123.409416,24.67,15610000000.0,16280000000.000002,6.65,6.64,0.28,0.2,1.64,0.22,3.44,3.24,5.05,9.74,26.91,75820000000.0,214.19,13.4,10970000000.0,4730000000.0,2450000000.0,6.89,12.7,2200000000.0,6.47,3320000000.0,36.03,1.26,27.11,2740000000.0,1220000000.0,N/A,42.65,40.85,3478000.0,340720000.0,339500000.0,0.25,83.0,5940000.0,1.5,1.7,5410000.0
2013-04-22 01:36:59,1366574819.0,mpc,34.793526,15.38,141.332169,22.74,26100000000.0,24600000000.0,7.96,7.47,0.55,0.33,2.19,0.32,4.01,4.43,6.72,12.14,31.4,76580000000.0,225.24,6.4,13300000000.0,6140000000.0,3380000000.0,9.89,N/A,4860000000.0,14.66,3360000000.0,27.77,1.59,35.12,4490000000.0,2180000000.0,2.93,85.79,69.26,3701030.0,331430000.0,329500000.0,0.24,84.4,6430000.0,1.8,2.2,6300000.0
2013-04-29 14:44:32,1367226872.0,mpc,35.846157,15.7,144.16478,20.24,27240000000.0,25460000000.0,8.31,7.8,0.58,0.35,2.32,0.33,4.15,4.43,6.72,12.14,31.4,76580000000.0,225.24,6.4,13300000000.0,6140000000.0,3380000000.0,9.89,N/A,4860000000.0,14.66,3360000000.0,27.77,1.59,35.12,4490000000.0,2180000000.0,2.93,84.84,70.21,3663720.0,331430000.0,329500000.0,0.24,84.4,5880000.0,1.6,2.0,6430000.0
2004-03-31 13:01:52,1080718312.0,mrk,25.578238,-23.63,85.254021,6.34,98090000000.0,100720000000.0,15.09,13.09,3.13,4.36,6.29,4.48,10.55,29.3,40.26,15.14,40.84,22490000000.0,9.99,N/A,18170000000.0,9540000000.0,6590000000.0,2.922,N/A,4170000000.0,1.88,6800000000.0,0.436,1.205,7.011,N/A,N/A,0.345,46.9,49.87,7327318.0,2220000000.0,2200000000.0,1.0,59.01,13720000.0,2.051,0.62,12560000.0
2004-04-13 12:24:33,1081839273.0,mrk,25.803997,-19.27,85.336929,5.64,99850000000.0,102470000000.0,15.36,13.32,3.58,4.44,6.4,4.56,10.74,29.3,40.26,15.14,40.84,22490000000.0,9.99,N/A,18170000000.0,9540000000.0,6590000000.0,2.922,N/A,4170000000.0,1.88,6800000000.0,0.436,1.205,7.011,N/A,N/A,0.36,46.65,49.19,7128954.0,2220000000.0,2200000000.0,1.0,58.77,13720000.0,2.051,0.62,12560000.0
2004-06-21 01:31:17,1087761677.0,mrk,27.968615000000003,-30.16,85.640854,9.45,107460000000.0,109030000000.0,16.32,14.44,4.16,4.76,6.6,4.84,11.29,29.56,40.71,15.44,41.22,22550000000.0,10.035,N/A,18170000000.0,9650000000.0,6660000000.0,2.964,N/A,5310000000.0,2.39,6880000000.0,0.423,1.281,7.321,N/A,N/A,0.385,46.91,46.92,5679863.0,2220000000.0,2200000000.0,1.0,58.88,14430000.0,2.32,0.66,15000000.0
2004-10-13 06:14:05,1097628245.0,mrk,17.688910999999994,-6.19,84.73625899999998,7.39,68450000000.0,68629999999.99999,10.39,11.6,3.97,2.96,4.02,2.98,7.15,28.85,39.7,15.92,42.12,23040000000.0,10.296,N/A,18170000000.0,9600000000.0,6650000000.0,2.969,N/A,6180000000.0,2.78,6600000000.0,0.389,1.373,7.643,N/A,N/A,0.323,43.07,45.74,10896000.0,2220000000.0,2200000000.0,1.0,59.59,13780000.0,2.761,0.63,15220000.0
2005-03-05 14:42:17,1110013937.0,mrk,19.118326,15.39,93.955292,6.76,70250000000.0,69660000000.0,10.92,13.15,3.2,3.02,4.04,3.0,7.62,27.92,38.92,15.38,38.46,23210000000.0,10.397,N/A,18170000000.0,9140000000.0,6480000000.0,2.901,N/A,6960000000.0,3.14,6590000000.0,0.38,1.285,7.809,N/A,N/A,0.382,30.64,37.53,13159772.0,2220000000.0,2200000000.0,1.0,65.83,17050000.0,1.335,0.78,18860000.0
2005-04-03 23:35:34,1112551534.0,mrk,19.498529,15.1,90.251007,12.43,71340000000.0,71120000000.0,12.4,13.41,2.91,3.12,4.14,3.1,7.55,25.34,34.77,13.7,33.82,22940000000.0,10.303,N/A,17980000000.0,9430000000.0,5810000000.0,2.61,N/A,7090000000.0,3.21,6870000000.0,0.398,1.147,7.828,N/A,N/A,0.374,30.8,36.0,10751045.0,2210000000.0,2190000000.0,1.0,58.8,23650000.0,1.862,1.08,17050000.0
2005-09-01 11:21:44,1125553904.0,mrk,17.584356,50.73,94.519814,9.23,61980000000.0,65140000000.0,13.84,11.71,1.54,2.8,3.57,2.95,8.826,20.43,26.54,N/A,N/A,22120000000.0,10.019,-9.2,17980000000.0,7380000000.0,4520000000.0,2.04,-59.2,9440000000.0,4.284,7270000000.0,N/A,N/A,7.909,N/A,N/A,N/A,30.3,31.81,8711450.0,2200000000.0,N/A,0.07,62.6,18450000.0,2.0,0.8,22980000.0
2005-11-01 09:52:01,1130818921.0,mrk,17.652441,67.42,93.372307,15.66,61960000000.0,56100000000.0,13.5,11.81,0.92,2.82,3.57,2.55,5.804,20.97,30.24,N/A,N/A,21990000000.0,9.997,-2.2,17980000000.0,9670000000.0,4610000000.0,2.09,7.2,13030000000.0,5.935,7170000000.0,N/A,N/A,7.909,N/A,N/A,N/A,27.44,30.53,9906620.0,2200000000.0,N/A,0.07,62.6,21950000.0,2.4,1.0,20620000.0
2006-02-04 00:18:19,1138992499.0,mrk,21.558569,35.39,98.370186,16.8,75200000000.0,67239999999.99999,16.45,14.76,4.71,3.36,4.17,3.06,7.119,20.97,29.23,11.31,26.29,21990000000.0,9.978,-2.2,17980000000.0,9450000000.0,4610000000.0,2.09,7.2,14030000000.0,6.415,7320000000.0,0.412,1.65,8.119,7710000000.0,7800000000.0,N/A,32.78,29.95,11260900.0,2190000000.0,2190000000.0,0.08,62.6,29350000.0,2.4,1.3,24890000.0
2006-02-20 14:37:50,1140426470.0,mrk,22.599194,28.5,100.348923,15.47,78830000000.0,72120000000.0,17.13,15.47,5.96,3.57,4.43,3.28,7.379,21.04,29.32,N/A,N/A,22010000000.0,10.004,0.3,17980000000.0,9770000000.0,4630000000.0,2.11,1.7,14030000000.0,6.415,7320000000.0,N/A,N/A,8.119,N/A,N/A,N/A,33.79,30.22,10915000.0,2190000000.0,2190000000.0,0.08,62.6,29350000.0,2.4,1.3,24890000.0
2006-04-22 19:31:12,1145714472.0,mrk,22.017714,53.91,102.578201,15.42,75980000000.0,68440000000.0,16.5,14.78,4.42,3.48,4.26,3.11,6.928,21.04,29.32,11.68,26.31,22010000000.0,10.019,0.3,16860000000.0,9880000000.0,4630000000.0,2.11,1.7,15640000000.0,7.15,8100000000.0,0.452,1.582,8.211,7610000000.0,8189999999.999999,0.51,35.1,32.13,8469450.0,2190000000.0,2190000000.0,0.11,62.6,23550000.0,2.9,1.1,21320000.0
2006-04-23 14:17:50,1145782070.0,mrk,22.017714,54.45,102.578201,14.98,75980000000.0,68440000000.0,16.5,14.72,4.45,3.48,4.26,3.11,6.928,21.04,29.32,11.68,26.31,22010000000.0,10.019,0.3,16860000000.0,9880000000.0,4630000000.0,2.11,1.7,15640000000.0,7.15,8100000000.0,0.452,1.582,8.211,7610000000.0,8189999999.999999,0.51,35.1,32.13,8469450.0,2190000000.0,2190000000.0,0.11,62.6,23550000.0,2.9,1.1,21320000.0
2006-04-24 14:36:43,1145869603.0,mrk,21.783209,55.9,102.39048,15.24,75260000000.0,68440000000.0,16.35,14.58,4.45,3.45,4.23,3.11,6.928,21.04,29.32,11.68,26.31,22010000000.0,10.019,0.3,16860000000.0,9880000000.0,4630000000.0,2.105,1.7,15640000000.0,7.15,8100000000.0,0.452,1.582,8.211,7610000000.0,8189999999.999999,0.51,35.1033,32.1251,8469450.0,2190000000.0,2190000000.0,0.11,62.6,23550000.0,2.9,1.1,21320000.0
2006-06-16 09:27:47,1150430267.0,mrk,22.061531,52.47,97.925179,25.06,74930000000.0,69240000000.0,15.76,14.42,3.52,3.4,3.98,3.14,6.696,21.67,29.4,12.12,26.2,22060000000.0,10.067,0.9,16860000000.0,10340000000.0,4780000000.0,2.18,10.9,12400000000.0,5.682,6710000000.0,0.356,1.594,8.627,7580000000.0,5960000000.0,0.51,34.19,33.78,8850010.0,2180000000.0,2180000000.0,0.11,68.3,22950000.0,3.1,1.1,26910000.0
2006-06-19 09:33:46,1150689826.0,mrk,22.093592,51.02,97.155296,26.21,75100000000.0,69410000000.0,15.8,14.4,3.6,3.4,3.99,3.15,6.713,21.67,29.4,12.12,26.2,22060000000.0,10.067,0.9,16860000000.0,10340000000.0,4780000000.0,2.18,10.9,12400000000.0,5.682,6710000000.0,0.356,1.594,8.627,7580000000.0,5960000000.0,0.51,34.2,33.78,8917450.0,2180000000.0,2180000000.0,0.11,68.5,22950000.0,3.1,1.1,26910000.0
2007-01-15 16:36:18,1168859178.0,mrk,29.2281,33.87,113.654175,-1.76,97240000000.0,94140000000.0,19.3,17.29,3.02,4.3,4.99,4.21,8.375,22.72,29.22,12.86,27.41,22360000000.0,10.249,-0.1,16860000000.0,11240000000.0,5080000000.0,2.32,-33.8,9090000000.0,4.186,5990000000.0,0.31,1.366,8.877,7250000000.0,6410000000.0,0.81,44.03,41.57,11012300.0,2170000000.0,2170000000.0,0.11,71.9,32220000.0,2.9,1.5,35850000.0
2007-02-21 21:32:04,1172073724.0,mrk,28.679945,8.17,115.828178,-5.96,95420000000.0,93510000000.0,21.68,15.98,2.62,4.27,5.01,4.13,8.673,19.59,26.34,N/A,23.84,22640000000.0,10.347,4.8,16860000000.0,10780000000.0,4430000000.0,2.027,-57.7,9090000000.0,4.186,5990000000.0,0.31,N/A,8.877,N/A,N/A,0.8,44.7297,43.3189,9456900.0,2170000000.0,2170000000.0,0.14,71.2,35390000.0,3.9,1.6,32220000.0
2007-05-14 08:10:26,1179110426.0,mrk,34.276833,-22.48,119.91214,-4.86,112700000000.0,115120000000.0,24.61,17.11,1.78,4.9,6.09,5.01,10.823,20.08,25.33,12.28,24.75,23000000000.0,10.582,6.6,16629999999.999998,10640000000.0,4620000000.0,2.11,12.1,4059999999.9999995,1.872,6480000000.0,0.35,1.494,8.537,4130000000.0,1740000000.0,1.13,48.63,45.49,11132000.0,2170000000.0,2170000000.0,0.14,70.6,18690000.0,2.2,0.9,20100000.0
2007-06-16 13:31:18,1181980878.0,mrk,33.636803,-27.62,122.46106,-9.71,109950000000.0,112370000000.0,24.01,16.58,1.7,4.73,5.88,4.89,10.564,20.08,25.33,12.28,24.75,23000000000.0,10.582,6.6,16629999999.999998,10640000000.0,4620000000.0,2.11,12.1,4059999999.9999995,1.872,6480000000.0,0.35,1.494,8.537,4130000000.0,1740000000.0,1.11,51.99,46.75,11403500.0,2170000000.0,2049999999.9999998,0.14,72.0,22550000.0,1.9,1.0,18690000.0
2007-07-03 22:31:38,1183482098.0,mrk,33.04007,-21.11,121.877083,-15.5,108000000000.0,109850000000.0,23.58,16.23,1.75,4.67,5.81,4.78,10.328,20.08,25.33,12.28,24.75,23000000000.0,10.582,6.6,16629999999.999998,10640000000.0,4620000000.0,2.11,12.1,4059999999.9999995,1.872,6480000000.0,0.35,1.494,8.537,4130000000.0,1740000000.0,1.16,51.15,47.31,12266100.0,2170000000.0,2049999999.9999998,0.14,72.0,22820000.0,2.0,1.1,22550000.0
2007-07-18 00:23:48,1184698428.0,mrk,33.112999,-23.52,123.581139,-17.32,108950000000.0,112580000000.0,23.79,16.32,1.81,4.79,5.95,4.9,10.584,20.08,25.33,12.28,24.75,23000000000.0,10.582,6.6,16629999999.999998,10640000000.0,4620000000.0,2.11,12.1,4059999999.9999995,1.872,6480000000.0,0.35,1.494,8.537,4130000000.0,1740000000.0,1.16,50.2,47.92,11684100.0,2170000000.0,2049999999.9999998,0.14,72.0,22820000.0,2.0,1.1,22550000.0
2008-01-23 16:04:26,1201084466.0,mrk,33.833778,-42.98,108.171539,-36.69,107940000000.0,110220000000.0,20.16,14.63,1.56,4.66,5.39,4.59,13.634,22.42,25.22,8.46,26.9,24000000000.0,11.066,12.3,16629999999.999998,8080000000.0,5380000000.0,2.46,62.2,7390000000.0,3.396,5850000000.0,0.282,1.348,9.52,6430000000.0,2490000000.0,1.11,58.6553,54.1999,13988500.0,2180000000.0,2180000000.0,0.03,70.8,20810000.0,2.0,1.0,22350000.0
2008-01-28 17:39:56,1201522196.0,mrk,33.120914,-39.81,109.286705,-35.99,107090000000.0,102470000000.0,20.0,14.51,1.45,4.33,5.02,4.27,12.675,22.42,25.22,8.46,26.9,24000000000.0,11.066,12.3,16629999999.999998,8080000000.0,5380000000.0,2.46,62.2,7390000000.0,3.396,5850000000.0,0.282,1.348,9.52,6430000000.0,2490000000.0,1.11,57.8053,54.1271,15127300.0,2180000000.0,2180000000.0,0.03,70.1,20810000.0,2.0,1.0,22350000.0
2008-12-22 20:38:36,1229958516.0,mrk,20.443096,36.79,72.046082,31.31,60490000000.0,60470000000.0,13.7,8.75,1.84,2.51,3.09,2.51,7.706,18.84,25.73,8.21,22.5,24060000000.0,11.177,-2.1,18060000000.0,7850000000.0,4530000000.0,2.089,-28.4,6840000000.0,3.236,6930000000.0,0.354,1.346,9.257,7910000000.0,1250000000.0,0.92,27.1286,32.1064,17608800.0,2109999999.9999998,2100000000.0,0.03,72.5,21120000.0,1.2,1.0,19000000.0
2010-02-06 23:04:35,1265477675.0,mrk,27.208694,-6.57,90.309303,25.37,77470000000.0,64290000000.00001,9.65,10.62,2.45,3.35,3.42,2.75,8.236,34.45,26.63,8.0,37.9,23370000000.0,11.08,1.8,18270000000.0,7810000000.0,8050000000.000001,3.81,213.4,22260000000.0,10.552,9070000000.0,N/A,3.697,10.861,2160000000.0,4860000000.0,0.88,38.13,33.98,16755200.0,2109999999.9999998,2109999999.9999998,0.02,23.3,25190000.0,1.8,1.2,23030000.0
2011-09-26 09:17:58,1317008878.0,mrk,25.285679,49.03,101.812462,26.62,95660000000.0,99980000000.0,33.46,8.09,1.84,2.04,1.72,2.13,6.04,6.13,21.25,5.87,5.19,46950000000.0,15.23,7.1,27590000000.0,16540000000.0,2870000000.0,0.93,169.1,13990000000.0,4.54,18310000000.0,31.6,2.05,18.0,10700000000.0,10450000000.0,0.58,31.9,34.13,17092300.0,3080000000.0,3080000000.0,0.07,74.4,32200000.000000004,1.5,N/A,26370000.0
2011-11-27 20:29:23,1322405963.0,mrk,26.525558,39.2,101.90004,23.84,101070000000.0,103630000000.0,24.24,8.66,1.92,2.11,1.84,2.17,5.46,8.84,25.87,7.22,7.52,47850000000.0,15.54,8.1,27590000000.0,18960000000.0,4219999999.9999995,1.37,394.7,15580000000.0,5.11,18150000000.0,31.51,2.06,18.07,12690000000.0,11830000000.0,0.62,33.79,34.02,16831300.0,3050000000.0,3050000000.0,0.07,74.4,25880000.0,1.5,1.0,30690000.0
2012-01-27 14:56:29,1327656389.0,mrk,31.183039,17.54,116.190956,16.51,117560000000.0,120760000000.0,28.19,10.07,2.29,2.47,2.15,2.52,6.37,8.84,25.87,7.22,7.52,47850000000.0,15.54,8.1,27590000000.0,18960000000.0,4219999999.9999995,1.37,394.7,15580000000.0,5.11,18150000000.0,31.51,2.06,18.07,12690000000.0,11830000000.0,0.54,37.69,34.37,16302300.0,3050000000.0,3050000000.0,0.03,74.8,31800000.0,2.1,1.2,27350000.0
2012-03-24 20:52:28,1332602548.0,mrk,31.113157,20.15,123.63205,13.9,115690000000.0,118250000000.0,18.81,10.24,2.79,2.38,2.1,2.46,6.8,13.05,21.99,6.26,11.24,48050000000.0,15.65,1.7,31180000000.0,17400000000.0,6260000000.0,2.02,N/A,14970000000.0,4.92,17520000000.0,30.76,2.04,17.93,12380000000.0,11290000000.0,0.36,38.06,35.75,14105100.0,3040000000.0,3040000000.0,0.03,74.8,20740000.0,1.6,0.8,21920000.0
2012-03-30 03:54:23,1333059863.0,mrk,31.432394,19.74,124.658981,13.74,115700000000.0,119160000000.0,18.82,10.25,2.75,2.43,2.14,2.48,6.85,13.05,21.99,6.26,11.24,48050000000.0,15.65,1.7,31180000000.0,17400000000.0,6260000000.0,2.02,N/A,14970000000.0,4.92,17520000000.0,30.76,2.04,17.93,12380000000.0,11290000000.0,0.36,38.06,35.93,14472100.0,3040000000.0,3040000000.0,0.03,74.8,16980000.0,1.0,0.6,20740000.0
2012-05-30 04:19:20,1338331760.0,mrk,30.613834000000004,30.92,116.647018,28.66,114330000000.0,116950000000.0,16.77,10.19,2.62,2.37,2.08,2.43,6.66,14.46,22.32,6.36,12.42,48200000000.0,15.75,1.3,31180000000.0,17550000000.0,6950000000.0,2.24,66.6,15570000000.0,5.12,18160000000.0,31.68,2.07,18.03,12820000000.0,11070000000.0,0.44,38.27,37.68,13994600.0,3040000000.0,3040000000.0,0.03,75.3,18990000.0,1.5,0.6,19260000.0
2012-07-28 11:44:22,1343456062.0,mrk,37.320145,11.65,123.409416,24.67,137160000000.0,139770000000.0,20.12,12.09,2.85,2.73,2.4,2.9,7.96,14.46,22.32,6.36,12.42,48200000000.0,15.75,1.3,31180000000.0,17550000000.0,6950000000.0,2.24,66.6,15570000000.0,5.12,18160000000.0,31.68,2.07,18.03,12820000000.0,11070000000.0,0.43,41.3,39.02,15947200.0,3040000000.0,3040000000.0,0.03,75.3,29380000.0,1.9,1.0,25900000.0
2012-09-29 04:29:12,1348873152.0,mrk,37.675499,9.99,128.800858,19.89,137340000000.0,139280000000.0,20.59,12.12,2.8,2.85,2.49,2.88,7.79,13.93,22.97,6.56,11.86,48360000000.0,15.86,1.3,31180000000.0,17880000000.0,6730000000.0,2.19,-11.4,17450000000.0,5.73,18980000000.0,32.91,2.11,18.16,12880000000.0,11730000000.0,0.38,43.99,40.81,12991200.0,3050000000.0,3040000000.0,0.03,75.3,25040000.0,2.3,0.8,24030000.0
2012-10-24 01:52:29,1351023749.0,mrk,38.327103,4.56,126.161659,26.92,139760000000.0,143090000000.0,20.95,12.34,3.15,2.93,2.56,2.96,8.0,13.93,22.97,6.56,11.86,48360000000.0,15.86,1.3,31180000000.0,17880000000.0,6730000000.0,2.19,-11.4,17450000000.0,5.73,18980000000.0,32.91,2.11,18.16,12880000000.0,11730000000.0,0.4,45.3,41.81,11277300.0,3050000000.0,3040000000.0,0.03,75.3,21830000.0,1.8,0.7,25040000.0
2012-12-01 00:09:29,1354300769.0,mrk,37.007191,16.75,127.172615,30.12,134680000000.0,137400000000.0,20.14,12.04,3.71,2.84,2.44,2.87,7.73,14.16,23.41,6.58,11.9,47820000000.0,15.71,-4.4,31180000000.0,17780000000.0,6770000000.0,2.2,2.2,18120000000.0,5.96,19600000000.0,33.67,2.33,18.31,11450000000.0,11690000000.0,0.39,45.11,42.88,11271700.0,3040000000.0,3040000000.0,0.03,75.3,25550000.0,2.1,0.8,26980000.0
